Time	rHum	Temp	Wind Direction	Wind Speed	Gust	Rain	Radiation	mBar
2017:03:09:19:12:04	88	41	86	0	0	0.00	77.94	1018.8
2017:03:09:19:13:04	88	41	76	1	2	0.00	81.54	1018.8
2017:03:09:19:14:04	88	41	59	3	4	0.00	87.74	1018.8
2017:03:09:19:15:04	88	41	39	3	4	0.00	95.93	1018.8
2017:03:09:19:16:04	88	41	54	4	4	0.00	103.95	1018.8
2017:03:09:19:17:04	88	41	52	3	3	0.00	109.14	1018.8
2017:03:09:19:18:04	87	41	62	3	3	0.00	112.37	1018.9
2017:03:09:19:19:04	88	41	59	3	3	0.00	116.38	1019.0
2017:03:09:19:20:04	88	41	49	2	3	0.00	119.68	1019.0
2017:03:09:19:21:04	88	41	55	2	3	0.00	120.22	1018.8
2017:03:09:19:22:04	88	41	63	2	3	0.00	117.05	1018.8
2017:03:09:19:23:04	88	41	68	2	2	0.00	113.42	1018.7
2017:03:09:19:24:04	88	41	85	1	2	0.00	114.16	1018.7
2017:03:09:19:25:04	89	41	103	1	3	0.00	123.02	1018.7
2017:03:09:19:26:04	88	41	96	3	4	0.00	135.05	1018.7
2017:03:09:19:27:04	88	41	101	3	3	0.00	142.70	1018.7
2017:03:09:19:28:04	88	42	82	2	3	0.00	143.84	1018.7
2017:03:09:19:29:04	89	42	84	2	3	0.00	138.08	1018.7
2017:03:09:19:30:04	89	42	57	3	4	0.00	134.78	1018.6
2017:03:09:19:31:04	88	42	71	3	4	0.00	135.92	1018.6
2017:03:09:19:32:04	88	42	88	2	3	0.00	132.72	1018.7
2017:03:09:19:33:04	88	42	107	1	1	0.00	133.70	1018.6
2017:03:09:19:34:04	88	42	115	2	2	0.00	130.36	1018.6
2017:03:09:19:35:04	88	42	112	2	3	0.00	122.11	1018.6
2017:03:09:19:36:04	89	42	101	2	3	0.00	112.88	1018.7
2017:03:09:19:37:04	89	42	79	2	3	0.00	107.38	1018.7
2017:03:09:19:38:04	88	42	100	3	3	0.00	105.16	1018.7
2017:03:09:19:39:04	88	42	98	3	4	0.00	102.36	1018.7
2017:03:09:19:40:04	88	42	87	3	3	0.00	102.67	1018.7
2017:03:09:19:41:04	88	42	108	4	5	0.01	105.43	1018.7
2017:03:09:19:42:04	87	42	103	4	4	0.00	110.85	1018.7
2017:03:09:19:43:04	88	42	103	4	4	0.00	120.42	1018.7
2017:03:09:19:44:04	88	42	104	4	4	0.00	129.18	1018.7
2017:03:09:19:45:04	88	42	83	3	4	0.00	135.85	1018.6
2017:03:09:19:46:04	88	42	99	2	3	0.00	142.76	1018.6
2017:03:09:19:47:04	88	42	92	3	4	0.00	144.85	1018.6
2017:03:09:19:48:04	89	42	99	4	4	0.00	144.14	1018.6
2017:03:09:19:49:04	88	42	90	3	5	0.00	138.68	1018.6
2017:03:09:19:50:04	89	42	98	3	4	0.00	128.13	1018.6
2017:03:09:19:51:04	88	42	105	2	3	0.00	119.91	1018.6
2017:03:09:19:52:04	88	42	79	2	3	0.00	118.67	1018.6
2017:03:09:19:53:04	88	42	97	3	4	0.00	120.49	1018.6
2017:03:09:19:54:04	88	42	91	3	4	0.00	123.01	1018.5
2017:03:09:19:55:04	88	42	83	4	4	0.00	126.55	1018.5
2017:03:09:19:56:04	88	42	91	3	4	0.00	127.46	1018.5
2017:03:09:19:57:04	88	42	69	4	5	0.00	128.10	1018.5
2017:03:09:19:58:04	88	41	55	3	4	0.00	129.78	1018.4
2017:03:09:19:59:04	88	41	51	3	4	0.00	133.62	1018.4
2017:03:09:20:00:04	88	42	58	4	5	0.00	140.90	1018.4
2017:03:09:20:01:04	88	41	65	3	4	0.00	148.82	1018.4
2017:03:09:20:02:04	88	41	56	4	5	0.00	153.10	1018.3
2017:03:09:20:03:04	88	41	44	4	4	0.00	155.73	1018.3
2017:03:09:20:04:04	88	41	47	4	5	0.00	157.98	1018.3
2017:03:09:20:05:04	88	41	61	3	4	0.00	159.20	1018.3
2017:03:09:20:06:04	88	42	60	3	4	0.00	158.96	1018.3
2017:03:09:20:07:04	88	42	56	4	5	0.00	157.48	1018.3
2017:03:09:20:08:04	88	41	66	4	5	0.00	159.87	1018.3
2017:03:09:20:09:04	88	41	61	4	4	0.00	166.00	1018.2
2017:03:09:20:10:04	88	41	62	4	4	0.00	170.35	1018.2
2017:03:09:20:11:04	88	41	59	4	4	0.00	174.39	1018.2
2017:03:09:20:12:04	88	41	60	4	4	0.00	175.87	1018.2
2017:03:09:20:13:04	88	41	67	4	4	0.00	175.06	1018.2
2017:03:09:20:14:04	88	41	64	3	4	0.00	180.82	1018.1
2017:03:09:20:15:04	88	41	72	3	4	0.00	193.12	1018.1
2017:03:09:20:16:04	89	41	66	3	4	0.00	206.02	1018.1
2017:03:09:20:17:04	89	41	62	3	4	0.00	212.63	1018.0
2017:03:09:20:18:04	89	42	57	4	5	0.00	213.87	1018.0
2017:03:09:20:19:04	89	42	63	4	5	0.00	208.08	1018.0
2017:03:09:20:20:04	88	42	57	5	5	0.00	200.06	1017.9
2017:03:09:20:21:04	88	41	52	5	5	0.00	192.95	1018.0
2017:03:09:20:22:04	88	42	49	4	5	0.00	189.48	1018.0
2017:03:09:20:23:04	88	42	52	4	5	0.00	181.76	1018.0
2017:03:09:20:24:04	88	42	50	4	4	0.00	169.67	1018.0
2017:03:09:20:25:04	88	42	28	3	4	0.00	161.01	1018.0
2017:03:09:20:26:04	89	42	33	3	4	0.01	162.83	1017.9
2017:03:09:20:27:04	89	42	37	3	3	0.00	172.57	1017.9
2017:03:09:20:28:04	89	42	63	3	4	0.00	178.53	1017.9
2017:03:09:20:29:04	89	42	69	3	4	0.00	179.61	1017.8
2017:03:09:20:30:04	88	42	43	4	5	0.00	181.83	1017.8
2017:03:09:20:31:04	88	42	42	3	4	0.00	180.45	1017.8
2017:03:09:20:32:04	88	43	26	2	2	0.00	178.83	1017.8
2017:03:09:20:33:04	88	43	37	1	2	0.00	180.85	1017.8
2017:03:09:20:34:04	88	43	50	2	2	0.00	181.96	1017.8
2017:03:09:20:35:04	88	43	55	3	4	0.00	177.99	1017.8
2017:03:09:20:36:04	87	43	47	3	4	0.00	171.52	1017.7
2017:03:09:20:37:04	87	42	55	4	4	0.00	166.37	1017.7
2017:03:09:20:38:04	87	42	55	2	3	0.00	164.28	1017.6
2017:03:09:20:39:04	88	43	69	2	4	0.01	163.27	1017.6
2017:03:09:20:40:04	87	43	48	4	4	0.00	160.27	1017.5
2017:03:09:20:41:04	87	43	34	4	5	0.00	155.62	1017.5
2017:03:09:20:42:04	88	43	23	3	3	0.00	152.42	1017.5
2017:03:09:20:43:04	88	43	45	3	3	0.00	146.05	1017.5
2017:03:09:20:44:04	88	43	58	3	4	0.00	140.15	1017.5
2017:03:09:20:45:04	88	43	21	3	3	0.00	138.64	1017.5
2017:03:09:20:46:04	88	43	27	3	4	0.00	140.02	1017.4
2017:03:09:20:47:04	88	43	48	3	4	0.00	142.24	1017.4
2017:03:09:20:48:04	88	43	59	3	4	0.00	133.58	1017.4
2017:03:09:20:49:04	87	43	60	4	5	0.00	121.22	1017.4
2017:03:09:20:50:04	87	42	58	5	6	0.00	110.07	1017.4
2017:03:09:20:51:04	87	42	61	4	5	0.00	103.60	1017.4
2017:03:09:20:52:04	88	42	32	4	4	0.00	99.49	1017.3
2017:03:09:20:53:04	88	43	53	1	3	0.00	96.69	1017.3
2017:03:09:20:54:04	88	43	58	2	4	0.00	94.40	1017.3
2017:03:09:20:55:04	88	43	61	3	4	0.00	92.21	1017.3
2017:03:09:20:56:04	87	43	46	4	4	0.00	86.85	1017.3
2017:03:09:20:57:04	87	43	46	4	4	0.00	78.47	1017.2
2017:03:09:20:58:04	88	43	43	3	3	0.00	69.74	1017.2
2017:03:09:20:59:04	88	43	41	1	2	0.00	66.07	1017.2
2017:03:09:21:00:04	88	43	268	0	1	0.00	67.35	1017.2
2017:03:09:21:01:04	88	43	65	1	2	0.00	70.99	1017.1
2017:03:09:21:02:04	88	43	53	2	3	0.00	74.29	1017.1
2017:03:09:21:03:04	88	43	59	3	4	0.00	77.83	1017.0
2017:03:09:21:04:04	88	43	341	2	2	0.00	82.34	1017.0
2017:03:09:21:05:04	88	43	41	2	3	0.00	85.03	1016.9
2017:03:09:21:06:04	88	43	38	2	3	0.00	84.90	1016.9
2017:03:09:21:07:04	88	43	51	1	2	0.01	85.00	1016.8
2017:03:09:21:08:04	88	43	351	1	3	0.00	83.62	1016.8
2017:03:09:21:09:04	87	43	346	3	4	0.00	81.30	1016.7
2017:03:09:21:10:04	87	43	353	3	5	0.00	82.61	1016.7
2017:03:09:21:11:04	87	43	355	4	4	0.00	88.00	1016.6
2017:03:09:21:12:04	87	43	21	3	4	0.00	92.28	1016.5
2017:03:09:21:13:04	87	43	2	4	4	0.00	92.51	1016.5
2017:03:09:21:14:04	87	43	344	4	4	0.00	92.08	1016.5
2017:03:09:21:15:04	87	43	5	3	3	0.01	91.74	1016.4
2017:03:09:21:16:04	88	43	12	4	5	0.00	90.26	1016.4
2017:03:09:21:17:04	88	43	16	3	4	0.00	86.92	1016.3
2017:03:09:21:18:04	88	43	357	3	5	0.00	80.82	1016.3
2017:03:09:21:19:04	88	43	16	4	5	0.00	72.97	1016.3
2017:03:09:21:20:04	88	43	25	4	5	0.00	65.70	1016.3
2017:03:09:21:21:04	88	43	7	3	4	0.00	62.13	1016.3
2017:03:09:21:22:04	88	43	351	3	4	0.01	61.28	1016.3
2017:03:09:21:23:04	88	43	354	4	5	0.00	58.52	1016.3
2017:03:09:21:24:04	88	43	347	4	5	0.00	58.35	1016.3
2017:03:09:21:25:04	88	43	25	3	4	0.00	57.01	1016.3
2017:03:09:21:26:04	88	43	7	2	3	0.00	52.59	1016.2
2017:03:09:21:27:04	88	43	350	2	3	0.01	49.16	1016.2
2017:03:09:21:28:04	88	43	0	1	2	0.00	47.77	1016.2
2017:03:09:21:29:04	88	43	347	1	2	0.00	47.17	1016.2
2017:03:09:21:30:04	88	43	30	2	3	0.00	46.80	1016.2
2017:03:09:21:31:04	88	43	16	2	2	0.00	46.86	1016.1
2017:03:09:21:32:04	88	43	41	2	4	0.00	47.00	1016.1
2017:03:09:21:33:04	88	43	339	2	3	0.01	46.59	1016.2
2017:03:09:21:34:04	87	43	343	4	4	0.00	45.25	1016.2
2017:03:09:21:35:04	87	43	347	4	4	0.00	44.84	1016.1
2017:03:09:21:36:04	87	43	352	3	3	0.00	44.88	1016.1
2017:03:09:21:37:04	87	43	19	4	4	0.00	44.84	1016.0
2017:03:09:21:38:04	87	43	356	4	5	0.00	45.92	1016.0
2017:03:09:21:39:04	87	43	13	3	4	0.00	47.47	1016.0
2017:03:09:21:40:04	88	43	341	3	3	0.00	50.64	1016.0
2017:03:09:21:41:04	88	43	7	2	3	0.00	52.56	1016.0
2017:03:09:21:42:04	88	43	11	2	4	0.01	52.15	1016.0
2017:03:09:21:43:04	88	43	354	2	3	0.00	52.83	1015.9
2017:03:09:21:44:04	88	43	11	2	3	0.00	54.88	1015.8
2017:03:09:21:45:04	88	43	343	1	3	0.00	57.54	1015.7
2017:03:09:21:46:04	88	43	338	0	0	0.00	58.99	1015.7
2017:03:09:21:47:04	88	43	319	1	2	0.00	57.61	1015.7
2017:03:09:21:48:04	88	43	354	1	2	0.01	55.62	1015.6
2017:03:09:21:49:04	88	43	26	1	3	0.00	54.81	1015.6
2017:03:09:21:50:04	88	44	34	4	4	0.00	53.77	1015.6
2017:03:09:21:51:04	88	43	29	2	3	0.00	51.14	1015.5
2017:03:09:21:52:04	88	44	17	2	3	0.00	46.16	1015.5
2017:03:09:21:53:04	88	44	24	1	2	0.00	41.88	1015.5
2017:03:09:21:54:04	88	44	16	1	2	0.00	39.22	1015.4
2017:03:09:21:55:04	88	44	37	2	4	0.00	41.00	1015.4
2017:03:09:21:56:04	88	44	36	4	4	0.01	45.35	1015.3
2017:03:09:21:57:04	87	43	16	3	4	0.00	49.16	1015.3
2017:03:09:21:58:04	88	43	11	3	4	0.00	51.85	1015.3
2017:03:09:21:59:04	88	43	26	3	4	0.00	55.49	1015.2
2017:03:09:22:00:04	88	43	3	2	3	0.00	58.25	1015.2
2017:03:09:22:01:04	88	43	31	3	5	0.00	60.78	1015.2
2017:03:09:22:02:04	88	43	31	2	4	0.00	62.97	1015.2
2017:03:09:22:03:04	88	43	27	3	3	0.00	61.99	1015.2
2017:03:09:22:04:04	88	44	340	1	2	0.00	61.79	1015.1
2017:03:09:22:05:04	88	44	155	0	1	0.00	66.78	1015.1
2017:03:09:22:06:04	88	44	293	0	1	0.01	70.68	1015.1
2017:03:09:22:07:04	88	44	349	2	3	0.00	74.42	1015.1
2017:03:09:22:08:04	88	44	21	2	3	0.00	77.86	1015.1
2017:03:09:22:09:04	88	44	5	3	4	0.00	80.32	1015.0
2017:03:09:22:10:04	87	44	7	5	6	0.00	86.38	1015.0
2017:03:09:22:11:04	87	43	359	3	5	0.00	93.36	1015.0
2017:03:09:22:12:04	88	43	330	3	3	0.00	98.51	1015.0
2017:03:09:22:13:04	88	43	347	3	3	0.00	99.99	1015.0
2017:03:09:22:14:04	88	43	22	1	2	0.00	98.07	1015.0
2017:03:09:22:15:04	88	43	27	3	5	0.00	96.56	1015.0
2017:03:09:22:16:04	88	43	340	1	2	0.00	90.86	1015.0
2017:03:09:22:17:04	88	44	339	2	3	0.00	84.29	1015.0
2017:03:09:22:18:04	88	43	4	1	3	0.00	83.69	1014.9
2017:03:09:22:19:04	88	44	22	4	5	0.00	86.45	1014.9
2017:03:09:22:20:04	88	43	28	3	5	0.00	87.46	1014.9
2017:03:09:22:21:04	88	43	35	3	4	0.01	95.14	1014.9
2017:03:09:22:22:04	88	44	21	2	4	0.00	107.14	1014.8
2017:03:09:22:23:04	88	44	48	2	2	0.00	115.63	1014.8
2017:03:09:22:24:04	88	44	53	2	2	0.00	123.91	1014.8
2017:03:09:22:25:04	88	44	44	2	3	0.00	129.74	1014.7
2017:03:09:22:26:04	88	44	57	2	3	0.00	125.33	1014.7
2017:03:09:22:27:04	88	44	29	1	1	0.00	115.36	1014.7
2017:03:09:22:28:04	88	44	23	3	4	0.00	107.04	1014.7
2017:03:09:22:29:04	88	44	41	3	4	0.00	107.64	1014.7
2017:03:09:22:30:04	88	44	353	2	3	0.00	122.16	1014.6
2017:03:09:22:31:04	88	44	59	3	4	0.00	131.23	1014.6
2017:03:09:22:32:04	88	44	40	3	4	0.00	133.82	1014.6
2017:03:09:22:33:04	88	44	67	2	3	0.00	131.83	1014.6
2017:03:09:22:34:04	88	44	51	3	4	0.00	127.55	1014.6
2017:03:09:22:35:04	88	44	40	3	5	0.00	115.86	1014.6
2017:03:09:22:36:04	88	44	5	4	4	0.01	101.78	1014.6
2017:03:09:22:37:04	88	44	64	2	4	0.00	92.34	1014.7
2017:03:09:22:38:04	88	44	31	3	4	0.00	86.15	1014.7
2017:03:09:22:39:04	88	44	45	4	5	0.00	82.74	1014.7
2017:03:09:22:40:04	88	44	51	2	3	0.00	83.86	1014.7
2017:03:09:22:41:04	88	44	80	1	2	0.00	81.94	1014.7
2017:03:09:22:42:04	88	44	29	1	2	0.00	78.16	1014.7
2017:03:09:22:43:04	88	44	77	0	0	0.00	76.07	1014.6
2017:03:09:22:44:04	88	44	71	3	4	0.00	80.35	1014.6
2017:03:09:22:45:04	88	44	70	3	4	0.00	85.10	1014.6
2017:03:09:22:46:04	88	44	67	3	3	0.01	82.51	1014.6
2017:03:09:22:47:04	88	44	28	2	3	0.00	75.13	1014.6
2017:03:09:22:48:04	88	44	42	3	4	0.00	69.94	1014.6
2017:03:09:22:49:04	88	44	15	2	3	0.00	65.59	1014.6
2017:03:09:22:50:04	88	44	22	2	3	0.00	65.22	1014.5
2017:03:09:22:51:04	88	44	41	4	5	0.00	64.85	1014.4
2017:03:09:22:52:04	88	44	39	3	4	0.00	60.57	1014.4
2017:03:09:22:53:04	88	44	45	1	3	0.01	54.88	1014.4
2017:03:09:22:54:04	88	44	37	4	4	0.00	48.58	1014.4
2017:03:09:22:55:04	88	44	23	3	3	0.00	44.10	1014.3
2017:03:09:22:56:04	88	44	40	2	3	0.00	40.43	1014.3
2017:03:09:22:57:04	88	44	30	1	2	0.00	35.78	1014.3
2017:03:09:22:58:04	88	44	25	2	3	0.00	30.56	1014.3
2017:03:09:22:59:04	88	44	50	3	4	0.00	26.95	1014.3
2017:03:09:23:00:04	88	44	46	3	4	0.01	26.01	1014.3
2017:03:09:23:01:04	88	44	56	3	3	0.00	25.37	1014.3
2017:03:09:23:02:04	88	44	56	3	3	0.00	25.64	1014.3
2017:03:09:23:03:04	88	44	28	2	3	0.00	27.05	1014.2
2017:03:09:23:04:04	88	44	30	4	5	0.00	28.74	1014.2
2017:03:09:23:05:04	88	44	33	3	5	0.00	30.12	1014.1
2017:03:09:23:06:04	88	44	45	4	4	0.01	30.49	1014.1
2017:03:09:23:07:04	88	44	23	4	5	0.00	28.97	1014.0
2017:03:09:23:08:04	88	44	40	3	4	0.00	26.11	1014.0
2017:03:09:23:09:04	88	44	39	3	4	0.00	23.79	1014.0
2017:03:09:23:10:04	88	44	24	3	4	0.01	22.00	1013.9
2017:03:09:23:11:04	88	44	17	2	3	0.00	20.89	1013.9
2017:03:09:23:12:04	88	44	42	4	6	0.00	20.05	1013.8
2017:03:09:23:13:04	88	44	52	3	4	0.00	19.61	1013.8
2017:03:09:23:14:04	88	44	45	3	4	0.01	19.64	1013.8
2017:03:09:23:15:04	88	44	38	3	4	0.00	20.28	1013.7
2017:03:09:23:16:04	88	44	58	4	5	0.00	21.26	1013.7
2017:03:09:23:17:04	88	44	54	3	4	0.00	21.96	1013.6
2017:03:09:23:18:04	88	44	86	5	5	0.00	23.11	1013.5
2017:03:09:23:19:04	88	44	53	4	4	0.00	25.70	1013.5
2017:03:09:23:20:04	88	44	34	4	5	0.00	30.05	1013.5
2017:03:09:23:21:04	88	44	348	1	1	0.01	37.26	1013.4
2017:03:09:23:22:04	88	44	63	2	3	0.00	50.67	1013.3
2017:03:09:23:23:04	88	44	64	3	5	0.00	73.00	1013.2
2017:03:09:23:24:04	88	44	68	5	5	0.01	102.72	1013.1
2017:03:09:23:25:04	88	44	63	4	6	0.00	124.85	1013.0
2017:03:09:23:26:04	88	44	57	6	6	0.00	125.69	1013.0
2017:03:09:23:27:04	88	44	64	6	6	0.00	108.38	1013.1
2017:03:09:23:28:04	88	44	70	5	6	0.01	87.53	1013.1
2017:03:09:23:29:04	88	44	67	4	5	0.00	75.43	1013.1
2017:03:09:23:30:04	88	44	73	5	6	0.00	65.59	1013.1
2017:03:09:23:31:04	89	44	73	6	7	0.00	59.06	1013.1
2017:03:09:23:32:04	89	44	76	5	6	0.00	54.07	1013.0
2017:03:09:23:33:04	89	44	82	3	5	0.00	57.37	1012.8
2017:03:09:23:34:04	89	44	62	5	6	0.00	68.05	1012.7
2017:03:09:23:35:04	89	44	61	6	7	0.00	72.77	1012.8
2017:03:09:23:36:04	89	44	66	5	6	0.00	71.49	1012.8
2017:03:09:23:37:04	89	44	64	5	6	0.00	70.01	1012.8
2017:03:09:23:38:04	89	44	54	5	5	0.00	66.17	1012.7
2017:03:09:23:39:04	89	44	64	4	5	0.01	57.78	1012.7
2017:03:09:23:40:04	89	44	53	5	5	0.00	50.26	1012.7
2017:03:09:23:41:04	89	44	57	4	4	0.00	44.44	1012.7
2017:03:09:23:42:04	89	44	68	5	6	0.00	42.18	1012.6
2017:03:09:23:43:04	89	44	59	5	6	0.00	43.29	1012.6
2017:03:09:23:44:04	89	44	58	6	6	0.00	44.47	1012.6
2017:03:09:23:45:04	89	44	61	6	7	0.00	42.99	1012.6
2017:03:09:23:46:04	89	44	61	5	6	0.00	39.75	1012.6
2017:03:09:23:47:04	89	44	52	4	4	0.00	34.97	1012.7
2017:03:09:23:48:04	89	44	40	2	3	0.00	31.60	1012.8
2017:03:09:23:49:04	90	44	283	0	0	0.00	30.89	1012.7
2017:03:09:23:50:04	90	44	28	3	4	0.00	32.61	1012.7
2017:03:09:23:51:04	90	44	42	2	3	0.00	32.81	1012.6
2017:03:09:23:52:04	90	44	13	2	3	0.00	34.46	1012.5
2017:03:09:23:53:04	90	45	7	2	2	0.01	35.00	1012.4
2017:03:09:23:54:04	89	45	28	0	1	0.00	33.02	1012.4
2017:03:09:23:55:04	89	45	53	2	3	0.00	30.56	1012.4
2017:03:09:23:56:04	89	45	59	1	2	0.00	29.44	1012.3
2017:03:09:23:57:04	89	45	26	1	2	0.00	25.77	1012.4
2017:03:09:23:58:04	89	45	357	1	2	0.00	22.84	1012.4
2017:03:09:23:59:04	89	45	247	0	0	0.00	20.82	1012.5
2017:03:08:00:00:03	87	41	164	2	3	0.00	40.09	1010.4
2017:03:08:00:01:03	87	41	159	4	5	0.00	43.63	1010.4
2017:03:08:00:02:03	87	41	166	2	3	0.00	51.65	1010.3
2017:03:08:00:03:03	87	41	148	3	3	0.00	55.12	1010.3
2017:03:08:00:04:03	87	41	163	1	2	0.00	48.65	1010.4
2017:03:08:00:05:03	87	41	154	1	4	0.00	40.09	1010.4
2017:03:08:00:06:03	87	41	172	3	3	0.00	39.82	1010.3
2017:03:08:00:07:03	87	41	142	3	4	0.00	41.54	1010.2
2017:03:08:00:08:03	87	41	128	1	2	0.00	39.01	1010.2
2017:03:08:00:09:03	87	42	142	1	3	0.01	34.20	1010.2
2017:03:08:00:10:03	87	42	140	4	5	0.00	38.41	1010.2
2017:03:08:00:11:03	87	42	168	4	5	0.00	47.98	1010.2
2017:03:08:00:12:03	87	41	143	2	3	0.00	54.68	1010.2
2017:03:08:00:13:03	87	41	93	3	4	0.00	55.86	1010.2
2017:03:08:00:14:03	87	41	127	3	3	0.00	55.19	1010.2
2017:03:08:00:15:03	87	41	162	3	4	0.00	57.21	1010.2
2017:03:08:00:16:03	87	41	129	2	3	0.00	54.01	1010.2
2017:03:08:00:17:03	87	41	161	3	4	0.00	54.55	1010.2
2017:03:08:00:18:03	87	41	165	2	2	0.00	61.42	1010.1
2017:03:08:00:19:03	87	41	152	2	3	0.00	63.84	1010.1
2017:03:08:00:20:03	87	41	161	3	4	0.00	60.24	1010.1
2017:03:08:00:21:03	87	41	140	3	4	0.00	54.82	1010.1
2017:03:08:00:22:03	87	41	142	4	5	0.00	51.34	1010.1
2017:03:08:00:23:03	87	41	174	4	4	0.00	47.54	1010.1
2017:03:08:00:24:03	87	41	147	4	4	0.00	48.68	1010.1
2017:03:08:00:25:03	87	41	150	3	4	0.00	57.81	1010.2
2017:03:08:00:26:03	87	41	119	3	4	0.00	62.87	1010.1
2017:03:08:00:27:03	88	42	151	2	3	0.00	63.44	1010.1
2017:03:08:00:28:03	87	42	118	4	4	0.00	68.83	1010.0
2017:03:08:00:29:03	87	42	112	5	6	0.00	61.79	1010.0
2017:03:08:00:30:03	87	42	107	4	5	0.00	51.92	1010.0
2017:03:08:00:31:03	87	42	90	5	5	0.00	47.91	1010.0
2017:03:08:00:32:03	87	42	96	4	5	0.00	45.75	1010.0
2017:03:08:00:33:03	87	41	97	5	5	0.00	49.29	1010.0
2017:03:08:00:34:03	87	41	98	4	5	0.00	49.80	1010.0
2017:03:08:00:35:03	87	41	98	4	5	0.00	48.95	1010.0
2017:03:08:00:36:03	87	41	109	4	5	0.00	45.15	1010.1
2017:03:08:00:37:03	87	42	121	3	3	0.00	43.83	1010.1
2017:03:08:00:38:03	87	42	100	5	5	0.00	45.75	1010.0
2017:03:08:00:39:03	87	42	88	5	5	0.00	44.17	1010.0
2017:03:08:00:40:03	87	41	98	5	5	0.00	40.50	1010.0
2017:03:08:00:41:03	87	41	95	5	5	0.00	39.15	1010.0
2017:03:08:00:42:03	87	41	101	5	6	0.00	34.87	1010.0
2017:03:08:00:43:03	87	41	101	6	7	0.00	29.82	1010.0
2017:03:08:00:44:03	87	41	115	6	7	0.00	28.30	1010.0
2017:03:08:00:45:03	87	41	103	6	7	0.00	28.03	1010.0
2017:03:08:00:46:03	87	41	100	7	7	0.00	28.60	1010.0
2017:03:08:00:47:03	87	41	107	6	6	0.00	24.73	1010.0
2017:03:08:00:48:03	87	41	112	4	6	0.00	20.99	1010.1
2017:03:08:00:49:03	87	41	112	6	7	0.00	18.56	1010.1
2017:03:08:00:50:03	87	41	112	5	6	0.00	19.64	1010.1
2017:03:08:00:51:03	87	41	105	5	6	0.00	22.88	1010.1
2017:03:08:00:52:03	87	41	99	5	5	0.00	25.81	1010.1
2017:03:08:00:53:03	87	41	89	5	5	0.00	25.34	1010.1
2017:03:08:00:54:03	87	41	106	4	5	0.00	21.23	1010.1
2017:03:08:00:55:03	87	41	90	4	6	0.00	15.57	1010.2
2017:03:08:00:56:03	87	41	120	3	4	0.00	12.43	1010.2
2017:03:08:00:57:03	87	41	114	4	5	0.00	11.89	1010.3
2017:03:08:00:58:03	87	41	126	4	5	0.00	13.85	1010.3
2017:03:08:00:59:03	87	41	136	2	4	0.00	20.38	1010.2
2017:03:08:01:00:03	87	41	109	2	3	0.00	20.38	1010.3
2017:03:08:01:01:03	87	41	137	4	6	0.00	16.71	1010.3
2017:03:08:01:02:03	87	41	122	3	4	0.00	17.59	1010.3
2017:03:08:01:03:03	87	41	113	4	5	0.00	17.82	1010.3
2017:03:08:01:04:03	87	41	106	4	5	0.00	18.02	1010.3
2017:03:08:01:05:03	87	41	99	4	6	0.00	15.57	1010.3
2017:03:08:01:06:03	87	41	99	4	6	0.00	14.05	1010.4
2017:03:08:01:07:03	87	41	124	5	7	0.00	15.43	1010.4
2017:03:08:01:08:03	87	41	131	6	6	0.00	17.05	1010.4
2017:03:08:01:09:03	87	41	132	4	5	0.00	18.19	1010.4
2017:03:08:01:10:03	87	42	107	4	5	0.00	15.33	1010.4
2017:03:08:01:11:03	87	41	114	4	6	0.00	11.12	1010.4
2017:03:08:01:12:03	87	41	122	3	4	0.00	10.28	1010.4
2017:03:08:01:13:03	87	42	108	3	4	0.00	11.66	1010.4
2017:03:08:01:14:03	87	42	115	4	5	0.00	11.72	1010.4
2017:03:08:01:15:03	87	42	140	4	6	0.00	12.90	1010.4
2017:03:08:01:16:03	87	42	126	3	4	0.00	15.36	1010.4
2017:03:08:01:17:03	87	42	123	4	5	0.00	15.90	1010.4
2017:03:08:01:18:03	86	41	136	6	7	0.00	15.26	1010.4
2017:03:08:01:19:03	86	41	127	5	7	0.00	15.63	1010.3
2017:03:08:01:20:03	87	41	104	5	5	0.00	17.59	1010.4
2017:03:08:01:21:03	87	42	118	4	5	0.00	18.20	1010.3
2017:03:08:01:22:03	87	42	119	5	6	0.00	18.03	1010.3
2017:03:08:01:23:03	87	42	125	5	6	0.00	16.44	1010.3
2017:03:08:01:24:03	87	42	125	7	10	0.00	16.11	1010.3
2017:03:08:01:25:03	86	41	140	7	8	0.00	15.40	1010.3
2017:03:08:01:26:03	86	41	131	7	8	0.00	16.27	1010.3
2017:03:08:01:27:03	86	41	125	5	8	0.00	16.14	1010.2
2017:03:08:01:28:03	87	41	120	7	10	0.00	16.41	1010.2
2017:03:08:01:29:03	87	41	117	5	6	0.00	15.46	1010.2
2017:03:08:01:30:03	87	41	119	7	9	0.00	14.89	1010.2
2017:03:08:01:31:03	86	41	137	8	10	0.00	15.26	1010.2
2017:03:08:01:32:03	86	41	117	5	6	0.00	16.75	1010.2
2017:03:08:01:33:03	87	41	101	3	4	0.00	17.39	1010.2
2017:03:08:01:34:03	87	42	114	4	5	0.00	15.90	1010.2
2017:03:08:01:35:03	87	42	102	4	5	0.00	14.56	1010.2
2017:03:08:01:36:03	86	42	109	5	6	0.00	13.28	1010.3
2017:03:08:01:37:03	87	42	109	4	5	0.00	13.54	1010.2
2017:03:08:01:38:03	87	42	100	4	4	0.00	15.43	1010.2
